Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,Returns,Volatility
2025-03-25,87471.703125,88542.3984375,86346.078125,87512.8203125,30005840049,84362.5765625,89996.65578125,85703.066128582,-0.0003109860024155253,0.029990623996787997
2025-03-26,86900.8828125,88292.15625,85861.453125,87460.234375,26704046038,84209.534375,89777.23703125,85817.14390800276,-0.00652577110204744,0.02998299269051199
2025-03-27,87177.1015625,87786.7265625,85837.9375,86896.2578125,24413471941,84231.255859375,89588.47015625,85946.66368462154,0.003178549412391707,0.028869832024743646
2025-03-28,84353.1484375,87489.859375,83557.640625,87185.234375,34198619509,84141.18359375,89343.6671875,85794.90032775281,-0.032393289916566204,0.02977065019133748
2025-03-29,82597.5859375,84567.3359375,81634.140625,84352.0703125,16969396135,84241.0109375,89065.0371875,85490.39419534778,-0.020812056603918605,0.026235446446440002
2025-03-30,82334.5234375,83505.0,81573.25,82596.984375,14763760943,84431.137109375,88782.07859375,85189.83507555275,-0.0031848691098436133,0.02547854695204676
2025-03-31,82548.9140625,83870.125,81293.890625,82336.0625,29004228247,84415.472265625,88503.055,84938.31878859534,0.0026038970780313253,0.02229369250389068
2025-04-01,85169.171875,85487.3671875,82429.359375,82551.921875,28175650319,84487.812890625,88257.68734375,84960.30479682435,0.0317418810684309,0.023303717845827614
2025-04-02,82485.7109375,88466.953125,82343.5390625,85180.609375,47584398470,84558.76328125,87992.45296875,84724.6291911744,-0.031507420800550134,0.02328801234688013
2025-04-03,83102.828125,83909.296875,81282.1015625,82487.4765625,36852112080,84515.449609375,87696.79234375,84570.17194677686,0.007481504135517403,0.021887288538171172
2025-04-04,83843.8046875,84696.1484375,81670.75,83100.25,45157640207,84490.484375,87441.19109375,84500.99411256002,0.008916382019940938,0.02196083485348026
2025-04-05,83504.796875,84207.015625,82377.734375,83844.703125,14380803631,84536.73984375,87161.10765625,84406.11818517336,-0.004043325726492686,0.021436078299862053
2025-04-06,78214.484375,83704.71875,77097.7421875,83504.5078125,36294853736,84243.6796875,86773.7903125,83816.43877468066,-0.06335339642726368,0.025350585371314262
2025-04-07,79235.3359375,81119.0625,74436.6796875,78221.3359375,91262424987,84069.521484375,86434.99640625,83380.14326637774,0.013051950296130821,0.025412573032861513
2025-04-08,76271.953125,80823.890625,76198.0234375,79218.4765625,48314590749,83540.4078125,86044.9678125,82703.17277672271,-0.03739976334343409,0.023469733273188978
2025-04-09,82573.953125,83541.0,74589.671875,76273.5625,84213627038,83460.745703125,85785.6559375,82690.86614322531,0.0826253916648998,0.030000898956928857
2025-04-10,79626.140625,82700.9296875,78456.1328125,82565.9765625,44718000633,83239.890625,85445.4665625,82398.98752244195,-0.0356990599146636,0.031016424557516794
2025-04-11,83404.8359375,84247.4765625,78936.3203125,79625.046875,41656778779,83218.508203125,85146.88453125,82494.78260959033,0.04745546227457886,0.032946003251806175
2025-04-12,85287.109375,85856.1875,82769.375,83404.515625,24258059104,83180.144921875,84930.11578125,82760.71849201029,0.022567917271733462,0.03279235682574558
2025-04-13,83684.9765625,86015.1875,83027.0078125,85279.46875,28796984817,82989.448046875,84672.26015625,82848.74307015217,-0.01878516957885823,0.0328020089976867
2025-04-14,84542.390625,85785.0,83690.640625,83694.5234375,34090769777,82842.982421875,84437.62953125,83010.04283728053,0.010245734631468162,0.032910626260474786
2025-04-15,83668.9921875,86429.3515625,83598.8203125,84539.6953125,28040322885,82681.387890625,84282.6459375,83072.7999182538,-0.01033089354397465,0.032954055049409015
2025-04-16,84033.8671875,85428.28125,83100.6171875,83674.5078125,29617804112,82524.226171875,84188.59984375,83164.33013437249,0.004360934564412222,0.03296372646962944
2025-04-17,84895.75,85449.0703125,83749.75,84030.671875,21276866029,82551.35625,84199.574375,83329.22726443225,0.01025637449930672,0.032219068869329015
2025-04-18,84450.8046875,85095.046875,84298.8828125,84900.1875,12728372364,82644.0171875,84194.5059375,83436.04416186728,-0.005241078764249063,0.031855175822788975
2025-04-19,85063.4140625,85597.703125,84353.4609375,84450.8671875,15259300427,82780.46171875,84208.3140625,83591.03177145135,0.007254038339443714,0.03185837485437419
2025-04-20,85174.3046875,85306.3828125,83976.84375,85066.0703125,14664050812,82911.73125,84191.161875,83741.8196682179,0.0013036230231544543,0.03185864079232448
2025-04-21,87518.90625,88460.09375,85143.8359375,85171.5390625,41396190190,83029.21796875,84056.57296875,84101.5421998162,0.027527099529631727,0.03166521564847311
2025-04-22,93441.890625,93817.3828125,87084.53125,87521.875,55899038456,83577.026953125,84204.09734375,84991.09919269086,0.06767662701452015,0.0338593815470518
2025-04-23,93699.109375,94535.734375,91962.9609375,93427.5859375,41719568821,84106.841015625,84333.635625,85820.43349576792,0.0027527134594511615,0.0338708330944875
2025-04-24,93943.796875,94016.1953125,91696.7109375,93692.3984375,31483175315,84611.840625,84400.0403125,86594.08715093289,0.0026114175645013393,0.03387705919052291
2025-04-25,94720.5,95768.390625,92898.59375,93954.25,40915232364,85172.62578125,84495.21578125,87368.03123179643,0.008267742531563593,0.033792080530991746
2025-04-26,94646.9296875,95251.359375,93927.25,94714.6484375,17612825123,85994.248046875,84653.3009375,88061.25965614914,-0.0007767095032226168,0.02958406677057037
2025-04-27,93754.84375,95301.203125,93665.3984375,94660.90625,18090367764,86720.2234375,84805.3059375,88603.50576032541,-0.00942540809771053,0.029886869181798
2025-04-28,94978.75,95598.4921875,92860.8046875,93755.3046875,32363449569,87655.56328125,85092.86015625,89210.67187838965,0.013054325526514532,0.02783540234089862
2025-04-29,94284.7890625,95485.4140625,93796.6328125,94981.859375,25806129921,88241.105078125,85407.9159375,89693.9211340192,-0.007306486319308303,0.022467735584424844
2025-04-30,94207.3125,95249.3203125,92979.640625,94286.46875,28344679831,88970.163671875,85634.81796875,90123.76793077927,-0.0008217291810309613,0.020230399796485946
2025-05-01,96492.3359375,97437.9609375,94153.6328125,94212.859375,32875889623,89624.538671875,85890.2175,90730.29821713363,0.02425526614507767,0.018476215680406204
2025-05-02,96910.0703125,97905.8984375,96375.9453125,96494.96875,26421924677,90205.68671875,86207.08484375,91318.84794050186,0.0043291974532626565,0.018138951803088145
2025-05-03,95891.796875,96943.8828125,95821.2890625,96904.6328125,15775154889,90816.027734375,86445.53875,91754.36688664454,-0.010507405827035687,0.017617121191965963
2025-05-04,94315.9765625,96318.921875,94173.4296875,95877.1875,18198688416,91304.70703125,86644.99609375,91998.32971291649,-0.016433317174712747,0.0183511368409736
2025-05-05,94748.0546875,95193.1875,93566.265625,94319.5625,25816260327,91858.66015625,86888.3634375,92260.20828192444,0.0045811763897039,0.017966993096900412
2025-05-06,96802.4765625,96889.1796875,93399.859375,94748.3828125,26551275827,92497.090625,87142.89921875,92692.80526102688,0.02168299794413664,0.018279037907327808
2025-05-07,97032.3203125,97625.8046875,95829.3359375,96800.1953125,76983822462,93103.919140625,87429.175625,93106.09240878622,0.0023743581586117557,0.0182958155848982
2025-05-08,103241.4609375,103969.5390625,96913.875,97034.25,69895404397,94043.451953125,87756.9203125,94071.36560199705,0.06399043746457878,0.022050287974501377
2025-05-09,102970.8515625,104297.4921875,102343.09375,103239.125,58198593958,94938.823828125,88132.9934375,94918.93569347353,-0.002621130818400763,0.022232356319451894
2025-05-10,104696.328125,104961.765625,102830.484375,102973.7109375,42276713994,95914.925,88546.05515625,95850.11592504747,0.016756941758927724,0.02218908043104668
2025-05-11,104106.359375,104937.9921875,103364.7421875,104701.0703125,46285517406,96744.29765625,88951.53265625,96636.42482504295,-0.005635047193781384,0.022096330293689844
2025-05-12,102812.953125,105747.453125,100814.40625,104106.9609375,63250475404,97212.85078125,89286.70421875,97224.66561551504,-0.01242389281274392,0.017714662576965145
2025-05-13,104169.8125,104997.421875,101515.09375,102812.4921875,52608876410,97736.3859375,89620.1221875,97886.10817594218,0.013197358248725033,0.017800680210921186
2025-05-14,103539.4140625,104303.5625,102618.296875,104167.328125,45956071155,98216.166796875,89941.47640625,98424.51826037625,-0.006051642240404331,0.017978097673210642
2025-05-15,103744.640625,104153.6171875,101440.8125,103538.828125,50408241840,98667.373828125,90278.3515625,98931.1965808166,0.00198211052629782,0.01797335470958902
2025-05-16,103489.2890625,104533.484375,103137.4765625,103735.65625,44386499364,99109.491796875,90604.5953125,99365.30062669121,-0.0024613470244020386,0.018004342580749507
2025-05-17,103191.0859375,103716.9453125,102659.1796875,103489.2890625,37898552742,99581.30390625,90981.3540625,99729.66113248252,-0.0028814878109744146,0.017793777683752843
2025-05-18,106446.0078125,106597.171875,103142.6015625,103186.953125,49887082058,100154.666796875,91458.3225,100369.3131972461,0.03154266519659865,0.018694269573100046
2025-05-19,105606.1796875,107068.71875,102112.6875,106430.53125,61761126647,100720.736328125,91923.755625,100868.06238679409,-0.007889709931436006,0.018716359424612892
2025-05-20,106791.0859375,107307.1171875,104206.515625,105605.40625,36515726122,101349.925,92408.5990625,101432.1598678137,0.011220046530480143,0.0186841566535388
2025-05-21,109678.078125,110724.4609375,106127.234375,106791.3125,78086364051,102009.212109375,92898.7771875,102217.48541611715,0.027034018449719976,0.018833260921974706
2025-05-22,111673.28125,111970.171875,109285.0703125,109673.4921875,70157575642,102747.37265625,93482.52859375,103118.03740029647,0.018191448638679386,0.0190000496641603
2025-05-23,107287.796875,111798.90625,106841.3046875,111679.359375,67548133399,103317.17265625,93966.22796875,103515.15735026824,-0.03927066820202352,0.02135955625645719
2025-05-24,107791.15625,109454.5234375,106895.2890625,107278.5078125,45903627163,103990.931640625,94445.175,103922.3953407189,0.004691674073487251,0.02071245077814852
2025-05-25,109035.390625,109313.3046875,106683.375,107802.2734375,47518041841,104705.2984375,94955.786875,104409.3472725552,0.011543009819045436,0.020729913286834697
2025-05-26,109440.3671875,110376.8828125,108735.640625,109023.78125,45950461571,105337.19296875,95580.30453125,104888.49202635947,0.003714175371671846,0.020459013494097938
2025-05-27,108994.640625,110744.2109375,107609.5546875,109440.40625,57450176272,105935.308984375,96175.490625,105279.55379765856,-0.004072780217708405,0.020575414440958163
2025-05-28,107802.328125,109298.2890625,106812.9296875,108992.171875,49155377493,106163.35234375,96806.098125,105519.81801931013,-0.010939184653144474,0.01571304531640603
2025-05-29,105641.7578125,108910.046875,105374.3984375,107795.5703125,56022752042,106296.89765625,97267.45421875,105531.43133294726,-0.020041963379443528,0.016464023026924342
2025-05-30,103998.5703125,106308.9453125,103685.7890625,105646.2109375,57655287183,106262.009765625,97754.9028125,105385.44456909514,-0.015554336978341854,0.016464147172369874
2025-05-31,104638.09375,104927.1015625,103136.1171875,103994.71875,38997843858,106288.596484375,98179.56796875,105314.26830060988,0.006149348357177731,0.016470467951550546
2025-06-01,105652.1015625,105884.546875,103826.953125,104637.296875,37397056873,106430.55390625,98586.8678125,105346.44289698037,0.009690618169351017,0.016306877756127703
2025-06-02,105881.53125,105958.3125,103727.546875,105649.8125,45819706290,106516.13984375,99030.79890625,105397.40369250605,0.0021715582000447764,0.01607496831965642
2025-06-03,105432.46875,106813.578125,104920.84375,105888.4765625,46196508367,106610.792578125,99448.60046875,105400.74322179118,-0.004241178746647534,0.016038590075510405
2025-06-04,104731.984375,105997.6953125,104232.703125,105434.3671875,44544857105,106660.159765625,99869.8603125,105337.05190304916,-0.0066439151364365845,0.016127345428128614
2025-06-05,101575.953125,105936.6875,100436.8828125,104750.78125,57479298400,106564.49296875,100220.70203125,104978.85201942544,-0.030134359325224014,0.017529734890840257
2025-06-06,104390.34375,105376.7734375,101169.5703125,101574.3671875,48856653697,106624.455859375,100610.59390625,104922.8036128135,0.027707252931573167,0.0186367413952503
2025-06-07,105615.625,105972.7578125,103987.3125,104390.6484375,38365033776,106582.93671875,101033.8903125,104988.78660206935,0.011737496074678777,0.01739917887701522
2025-06-08,105793.6484375,106497.0625,105075.328125,105617.5078125,36626232328,106592.31015625,101448.495,105065.44011020561,0.0016855786016509722,0.01730931325522375
2025-06-09,110294.1015625,110561.421875,105400.234375,105793.0234375,55903193732,106767.4609375,101950.8909375,105563.40786756699,0.04253991795791734,0.0196184888489246
2025-06-10,110257.234375,110380.125,108367.7109375,110295.6875,54700101509,106796.41875,102405.6575,106010.43896351299,-0.0003342625487465778,0.018698507537422644
2025-06-11,108686.625,110384.21875,108086.328125,110261.796875,50842662052,106647.0859375,102710.5521875,106265.3138241308,-0.014244955298426398,0.01848227379803304
2025-06-12,105929.0546875,108780.6953125,105785.6875,108685.9140625,54843867968,106579.148828125,102955.15109375,106233.28914445169,-0.025371753999169577,0.017191369752196643
2025-06-13,106090.96875,106182.546875,102822.0234375,105924.59375,69550440846,106494.139453125,103198.09453125,106219.73482117058,0.0015285141831733462,0.01715563161407958
2025-06-14,105472.40625,106203.7578125,104379.3671875,106108.0859375,38007870453,106315.990234375,103413.13265625,106148.56067153528,-0.0058304915798971235,0.01694399610069458
2025-06-15,105552.0234375,106157.1015625,104519.8828125,105464.84375,36744307742,106121.573046875,103631.23453125,106091.74760162715,0.0007548627203146641,0.0169087279447157
2025-06-16,106796.7578125,108915.375,104997.625,105555.59375,50366626945,106011.67890625,103892.0728125,106158.8914312341,0.011792615001237072,0.01716046482597051
2025-06-17,104601.1171875,107750.1953125,103396.53125,106794.1171875,55964092176,105851.618359375,104084.52015625,106010.5319794499,-0.020559056941174436,0.017586808820770003
